year,city,province_code,city_code,province,year_city,population,area,PopulationDensity,gdp,GDP_GrowthRate,Proportion_SecondaryIndustry,Proportion_ThirdIndustry,retailAssumption,gdp_percapita,X,inflator,gdp_nominal,gdp_real,city_type,sum,if_officialWechat,nightLight,clicksCount_city_gdpContent,likeCount_city_gdpContent,originalflag_city_gdpContent,Freq_city_gdpContent,clicksCount_city_gdpData,likeCount_city_gdpData,originalflag_city_gdpData,Freq_city_gdpData,clicksCount_city_gdpnoData,likeCount_city_gdpnoData,originalflag_city_gdpnoData,Freq_city_gdpnoData,iv_if_officialWechat,iv_clicksCount_city_gdpContent,iv_clicksCount_city_gdpData,iv_clicksCount_city_gdpnoData,leader_change,num_commentBoard,sum_num_admini,politeScore,gdp_ratio
2011,巴中市,510000,511900,四川省,2011511900,389.4,12301,316.5596293,343.3939,15.2,40.48,34.39,1354042,0.815959573,2,1.080756826,343.3939,317.7346575,地级市,664.3170192,0,664.3170192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.65234614,0.88651021
2017,广元市,510000,510800,四川省,2017510800,303,16319,185.6731417,344.0379,8.8,51.34,39.84,3717899,3.066029971,8,1.2065545,344.0379,285.1407873,地级市,10439.55924,1,10439.55924,17753,199,0,101,17098,183,0,91,655,16,0,10,0.944444444,80213.05556,49542.05556,30671,0,549,423,-0.102042081,0.610911549
2017,怀化市,430000,431200,湖南省,2017431200,522,27572,189.3225011,345.6184,8,19.88,77.49,6206461,7.344890145,8,1.2065545,345.6184,286.4507157,地级市,14849.81695,0,14849.81695,0,0,0,0,0,0,0,0,0,0,0,0,0.692307692,32962.53846,20081.61538,12880.92308,1,43,1693,0.276064367,0.588977511
2014,拉萨市,540000,540100,西藏自治区,2014540100,52.7,29518,17.85351311,347.45,10.9,36.77,59.51,1803277,5.775578024,5,1.141527151,347.45,304.3729619,地级市,12433.67163,0,12433.67163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2,-0.632945229,0.606507702
2015,平凉市,620000,620800,甘肃省,2015620800,233.08,11170,208.6660698,347.6994,7.6,27.88,45.02,1774973,1.306849068,6,1.141493649,347.6994,304.6003807,地级市,6342.298507,1,6342.298507,57601,360,1,214,41017,244,1,149,16584,116,0,65,0.583333333,5894.083333,4053.333333,1840.75,0,990,48,-0.0412336,0.653227066
2017,广安市,510000,511600,四川省,2017511600,465,6339,733.5541884,348.5615,8.1,44.92,43.63,5249640,2.274724217,8,1.2065545,348.5615,288.8899755,地级市,14566.95358,0,14566.95358,1000,139,0,85,627,89,0,61,373,50,0,24,0.944444444,80213.05556,49542.05556,30671,1,1585,699,0.65788221,0.591043606
2011,雅安市,510000,511800,四川省,2011511800,155.8,15046,103.549116,350.125,15.3,57.23,26.53,1139674,2.079350405,2,1.080756826,350.125,323.9627931,地级市,939.7895646,0,939.7895646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.65234614,0.844422899
2014,平凉市,620000,620800,甘肃省,2014620800,233.7,11170,209.221128,350.5533,8,35.96,39.87,1628415,1.314041562,5,1.141527151,350.5533,307.0915131,地级市,6301.568327,1,6301.568327,4911,24,0,26,339,2,0,5,4572,22,0,21,0.333333333,469,45,424,0,647,88,-0.222758128,0.654639145
2018,丽江市,530000,530700,云南省,2018530700,123,20554,59.84236645,350.7628,9.3,39.26,45.7,1244281,2.283611174,9,1.248780928,350.7628,280.8841744,地级市,11803.87,0,11803.87,0,0,0,0,0,0,0,0,0,0,0,0,0.625,39266.5,28576.75,10689.75,0,146,144,-0.489194116,0.601304663
2017,池州市,340000,341700,安徽省,2017341700,162,8399,192.8801048,350.8409,5.71,49.57,41.7,2487175,4.339987413,8,1.2065545,350.8409,290.7791567,地级市,7562.839395,0,7562.839395,0,0,0,0,0,0,0,0,0,0,0,0,0.8125,30268.5,16953.5625,13314.9375,1,246,494,-0.243375416,0.635154273
2013,吴忠市,640000,640300,宁夏回族自治区,2013640300,143.7,16757,85.75520678,351.9276,11.71,54.29,31.58,781518,2.167530464,4,1.129877472,351.9276,311.4741277,地级市,21379.03712,0,21379.03712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,-0.647197506,0.575849609
2012,安顺市,520000,520400,贵州省,2012520400,284.4,9267,306.8954354,352.6171,15.4,38.86,46.06,975255,1.121082629,3,1.105951683,352.6171,318.8358998,地级市,1651.909317,0,1651.909317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,-0.638151928,0.777991905
2012,临沧市,530000,530900,云南省,2012530900,236.4,24469,96.61203972,352.9771,16.8,42.65,26.85,1019743,1.350090572,3,1.105951683,352.9771,319.1614113,地级市,4388.510299,0,4388.510299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-0.651163289,0.68747731
2017,白山市,220000,220600,吉林省,2017220600,120,17505,68.55184233,354.6055,-1.33,52.94,42,3103756,5.442579277,8,1.2065545,354.6055,293.899281,地级市,5118.3929,1,5118.3929,10185,350,0,196,5070,247,0,90,5115,103,0,106,0.75,1830,1025.875,804.125,0,62,803,-0.187389333,0.665438018
2019,铜川市,610000,610200,陕西省,2019610200,79,3882,203.5033488,355,6.8,36.8,55.58,1565035,3.552732939,10,1.264849051,355,280.6659022,地级市,7268.675007,1,7268.675007,61564,484,0,103,13947,97,0,31,47617,387,0,72,0.9,320780.4,172040.9,148739.5,0,375,168,-0.340957027,0.634006999
2018,定西市,620000,621100,甘肃省,2018621100,304,19609,155.0308532,356.2609,6.3,22.04,59.55,1310519,0.938443909,9,1.248780928,356.2609,285.2869483,地级市,11562.04002,1,11562.04002,0,0,0,0,0,0,0,0,0,0,0,0,0.75,35002.83333,19923.08333,15079.75,0,857,170,-0.054823218,0.604297582
2011,贺州市,450000,451100,广西壮族自治区,2011451100,233.3,12053,193.5617689,356.4003,10.6,46.32,31.54,923562,1.413498445,2,1.080756826,356.4003,329.7691871,地级市,1515.099457,0,1515.099457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1,-0.619284378,0.791780121
2011,天水市,620000,620500,甘肃省,2011620500,369.6,14403,256.6132056,357.5508,12,39.76,41.49,1500884,0.895112876,2,1.080756826,357.5508,330.8337189,地级市,4192.807207,0,4192.807207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.65234614,0.69554351
2011,铜仁市,520000,520600,贵州省,2011520600,427.2,18003,237.2937844,357.7155,15.5,27.93,43.14,898817,0.774780225,2,1.080756826,357.7155,330.9861121,地级市,2004.872923,0,2004.872923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,-0.638743354,0.763096153
2019,儋州市,460000,460400,海南省,2019460400,98,3285,298.325723,358,6.5,10.6,51.83,990438,2.888140068,10,1.264849051,358,283.0377267,地级市,10817.42499,1,10817.42499,5002,13,0,40,2671,13,0,20,2331,0,0,20,1,191154.5,105903.75,85250.75,1,49,0,-0.623366291,0.60777616
2012,鹤岗市,230000,230400,黑龙江省,2012230400,108.5,14657,74.02606263,358.2393,13.5,46.85,23.71,971154,2.985433045,3,1.105951683,358.2393,323.9194854,地级市,4848.114828,0,4848.114828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,-0.647614736,0.681152468
2017,牡丹江市,230000,231000,黑龙江省,2017231000,255,38827,65.67594715,358.9212,6.8,35.17,60.46,6430948,3.419266212,8,1.2065545,358.9212,297.4761604,地级市,20547.76489,0,20547.76489,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,16757.58333,11017.58333,5740,0,24,435,-0.406140141,0.573518938
2017,哈密市,650000,650500,新疆维吾尔自治区,2017650500,56,142100,3.9408867,359.1681,7.3,54.57,37.73,1123265,6.922809133,8,1.2065545,359.1681,297.6807927,地级市,14197.345,1,14197.345,26584,618,0,16,14728,147,0,9,11856,471,0,7,1,29908.75,20328.25,9580.5,1,26,55,-0.607634254,0.59576768
2017,葫芦岛市,210000,211400,辽宁省,2017211400,277,10416,265.93702,360.0729,5.5,47.79,47.29,4979547,3.07660512,8,1.2065545,360.0729,298.4306967,地级市,20392.42649,1,20392.42649,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714,65312.85714,36949.64286,28363.21429,0,132,1346,0.143625166,0.574280392
2014,张掖市,620000,620700,甘肃省,2014620700,129.7,41924,30.9369335,361.7771,8.1,33.04,42.37,1355538,2.443514112,5,1.141527151,361.7771,316.9237803,地级市,6184.896099,0,6184.896099,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,469,45,424,1,570,38,-0.294965912,0.659650634
2011,商洛市,610000,611000,陕西省,2011611000,247.9,19292,128.4988596,362.875,15.1,44.91,35.63,921838,1.354417433,2,1.080756826,362.875,335.7600815,地级市,2614.04024,0,2614.04024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.650746059,0.739185905
2013,张家界市,430000,430800,湖南省,2013430800,170.9,9516,179.5922657,365.6506,7.87,25.4,62.15,1240053,1.893620202,4,1.129877472,365.6506,323.6196925,地级市,2922.432795,0,2922.432795,0,0,0,0,0,0,0,0,0,0,0,0,0.076923077,0,0,0,1,15,176,-0.549603322,0.724241189
2014,海东市,630000,630200,青海省,2014630200,172.4,12751,135.205082,365.6927,15.1,51.76,33.93,717965,1.858201404,5,1.141527151,365.6927,320.3539221,地级市,8118.991774,1,8118.991774,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,90,91,-0.550582047,0.640907712
2012,黑河市,230000,231100,黑龙江省,2012231100,172.8,68240,25.32239156,366.0823,13,17.1,33.01,908100,1.915573584,3,1.105951683,366.0823,331.0111152,地级市,8562.786819,0,8562.786819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-0.651163289,0.640754941
2012,普洱市,530000,530800,云南省,2012530800,251.7,45385,55.45885204,366.8537,15.6,36.41,32.82,1021720,1.31787292,3,1.105951683,366.8537,331.7086141,地级市,5612.540733,0,5612.540733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,-0.637027142,0.672352495
2017,驻马店市,410000,411700,河南省,2017411700,961,15076,637.4369859,366.8609,8.2,46.95,45.74,9571734,3.577136871,8,1.2065545,366.8609,304.056634,地级市,35004.57531,1,35004.57531,0,0,0,0,0,0,0,0,0,0,0,0,0.647058824,12273.88235,7279.588235,4994.294118,1,1858,3835,2.491959683,0.546409834
2016,平凉市,620000,620800,甘肃省,2016620800,234,11170,209.4897046,367.3,7,24.79,47.17,1941643,1.356007244,7,1.157558801,367.3,317.3056951,地级市,6575.410406,1,6575.410406,180633,848,0,151,129710,590,0,91,50923,258,0,60,0.666666667,18578,12968.83333,5609.166667,1,1415,107,0.2415905,0.655193401
2011,石嘴山市,640000,640200,宁夏回族自治区,2011640200,75.1,4467,168.121782,368.0209,13.3,64.37,29.93,672829,4.534240574,2,1.080756826,368.0209,340.5214671,地级市,10776.96841,0,10776.96841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,-0.647023311,0.627934687
2017,天水市,620000,620500,甘肃省,2017620500,371,14277,259.8585137,369.7913,5.4,40.14,53.56,3131097,2.321858849,8,1.2065545,369.7913,306.485368,地级市,11071.66525,1,11071.66525,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,23981.66667,11602.25,12379.41667,1,2104,355,0.781356053,0.614806831
2017,渭南市,610000,610500,陕西省,2017610500,556,13134,423.328765,370.5194,8.32,46.02,43.82,6518481,3.198841895,8,1.2065545,370.5194,307.0888219,地级市,35476.94384,0,35476.94384,0,0,0,0,0,0,0,0,0,0,0,0,0.6,82194.6,42559.4,39635.2,0,563,665,0.0353111,0.546657894
2017,邢台市,130000,130500,河北省,2017130500,790,12433,635.405775,370.6907,7.25,35.77,63.18,10761579,3.452031421,8,1.2065545,370.6907,307.2307965,地级市,35517.30524,0,35517.30524,8551,82,0,170,3971,28,0,76,4580,54,0,94,0.363636364,70153.81818,46470,23683.81818,0,152,1958,0.48187026,0.546642686
2017,毕节市,520000,520500,贵州省,2017520500,923,29848,309.2334495,372.1144,12.2,31.81,50.5,3819848,1.86915617,8,1.2065545,372.1144,308.410768,地级市,22692.84993,1,22692.84993,175271,1103,0,198,103267,698,0,99,72004,405,0,99,0.833333333,48291.83333,26864.83333,21427,1,643,1222,0.3797069,0.571440069
2011,池州市,340000,341700,安徽省,2011341700,161.4,8272,195.1160542,372.4882,12.96,49.54,35.34,1070963,2.13540867,2,1.080756826,372.4882,344.6549594,地级市,3794.015963,0,3794.015963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.65234614,0.708945023
2013,三亚市,460000,460200,海南省,2013460200,57.7,1919,300.6774362,373.4888,12.85,19.76,66.9,1234832,5.728889165,4,1.129877472,373.4888,330.5569048,地级市,13808.12197,0,13808.12197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,26,-0.629607387,0.608493797
2015,张掖市,620000,620700,甘肃省,2015620700,130.07,41924,31.02518844,373.53,7.5,29.41,45.16,1476181,2.515792674,6,1.141493649,373.53,327.2291531,地级市,5656.396959,1,5656.396959,0,0,0,0,0,0,0,0,0,0,0,0,0.583333333,5894.083333,4053.333333,1840.75,0,650,149,-0.188448865,0.670173288
2011,白银市,620000,620400,甘肃省,2011620400,179.4,21158,84.79062293,375.8008,13.63,57.43,31.39,1019404,1.938238761,2,1.080756826,375.8008,347.7200337,地级市,8233.956781,0,8233.956781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.65234614,0.648999934
2015,拉萨市,540000,540100,西藏自治区,2015540100,53.03,29518,17.9653093,376.73,11.2,37.41,58.92,2057960,6.223505518,6,1.141493649,376.73,330.0324976,地级市,14325.21782,0,14325.21782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,8,-0.61614228,0.605990221
2017,石嘴山市,640000,640200,宁夏回族自治区,2017640200,74,5310,139.3596987,377.1905,7,62.41,35.71,1112811,7.270183065,8,1.2065545,377.1905,312.6178718,地级市,14560.00987,1,14560.00987,21,0,0,16,6,0,0,6,15,0,0,10,0.6,4.2,1.2,3,1,18,424,-0.415555658,0.59930745
2011,黄山市,340000,341000,安徽省,2011341000,148.1,9807,151.0145814,378.8148,12.5,46.09,41.99,1483407,2.366703715,2,1.080756826,378.8148,350.5088202,地级市,3821.761788,0,3821.761788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.65234614,0.710360606
2017,河源市,440000,441600,广东省,2017441600,373,15654,238.2777565,379.0678,4.8,54.72,44.55,5855654,9.817930935,8,1.2065545,379.0678,314.1737899,地级市,18980.32064,0,18980.32064,2568,39,0,48,1236,23,0,29,1332,16,0,19,0.857142857,186100.0952,112843.4286,73256.66667,1,27,101,-0.582508248,0.583682276
2018,陇南市,620000,621200,甘肃省,2018621200,288,27839,103.4519918,379.2273,5.8,19.67,61.6,1147781,1.054437515,9,1.248780928,379.2273,303.6780043,地级市,8015.449996,1,8015.449996,33771,1046,0,204,10958,323,0,72,22813,723,0,132,0.75,35002.83333,19923.08333,15079.75,0,1131,194,0.120028017,0.635875814
2013,武威市,620000,620600,甘肃省,2013620600,188.5,33238,56.71219688,381.1838,11.61,43.59,33.01,1174620,1.789747363,4,1.129877472,381.1838,337.3673778,地级市,7075.162531,0,7075.162531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,-0.62218344,0.656695111
2017,延安市,610000,610600,陕西省,2017610600,238,37037,64.26006426,382.529,8.5,43.17,51.27,2846503,4.662389035,8,1.2065545,382.529,317.0424544,地级市,57513.08999,1,57513.08999,0,0,0,0,0,0,0,0,0,0,0,0,0.6,82194.6,42559.4,39635.2,0,862,276,0.004670115,0.525470591
2014,吴忠市,640000,640300,宁夏回族自治区,2014640300,143.5,16757,85.63585367,383.4317,7.6,57.04,28.9,875668,2.340722169,5,1.141527151,383.4317,335.8936313,地级市,20094.78519,0,20094.78519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,40,-0.612086107,0.587067819
2019,吐鲁番市,650000,650400,新疆维吾尔自治区,2019650400,63,69764,9.030445502,384,5.87,44.18,41.89,876846,4.818945067,10,1.264849051,384,303.5935392,地级市,15960.43001,1,15960.43001,0,0,0,0,0,0,0,0,0,0,0,0,1,44397.5,29681.25,14716.25,0,90,0,-0.599117846,0.590593907
2015,海东市,630000,630200,青海省,2015630200,170.23,13161,129.3442748,384.3963,11.2,50.17,35.99,800532,1.978197279,6,1.141493649,384.3963,336.7485227,地级市,7641.617237,1,7641.617237,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,97,154,-0.512840361,0.650833148
2017,景德镇市,360000,360200,江西省,2017360200,169,5262,321.1706575,385.429,8.7,44.54,54.06,3359346,6.796723249,8,1.2065545,385.429,319.4459927,地级市,9093.50379,1,9093.50379,0,0,0,0,0,0,0,0,0,0,0,0,0.545454545,29348.63636,22009.81818,7338.818182,0,39,345,-0.445271197,0.632626285
2017,鹤壁市,410000,410600,河南省,2017410600,170,2182,779.1017415,388.0451,6.7,61.3,35.68,2305110,4.947911276,8,1.2065545,388.0451,321.6142329,地级市,11337.0614,0,11337.0614,195,0,0,5,84,0,0,2,111,0,0,3,0.647058824,12273.88235,7279.588235,4994.294118,1,154,362,-0.368190138,0.61840793
2013,黑河市,230000,231100,黑龙江省,2013231100,171.5,68240,25.13188746,389.6462,6.44,17.48,34.59,842283,2.010828219,4,1.129877472,389.6462,344.8570395,地级市,5837.890795,0,5837.890795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,-0.647672801,0.673782961
2012,保山市,530000,530500,云南省,2012530500,255.6,19637,130.1624484,389.9564,15.1,34.34,36.7,1196907,1.379491564,3,1.105951683,389.9564,352.5980438,地级市,3590.533234,0,3590.533234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-0.649980438,0.716502394
2012,巴中市,510000,511900,四川省,2012511900,390,12293,317.2537216,390.4003,13.9,42.89,33.29,1574086,0.905126712,3,1.105951683,390.4003,352.9994176,地级市,1426.334562,0,1426.334562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.65234614,0.807734671
2017,宁德市,350000,350900,福建省,2017350900,351,13433,261.2968064,390.6094,10.53,51.17,38.92,5650870,6.606929408,8,1.2065545,390.6094,323.739541,地级市,28221.68436,1,28221.68436,0,0,0,0,0,0,0,0,0,0,0,0,0.888888889,71911,33687.22222,38223.77778,0,225,1034,0.032219282,0.564015048
2017,长治市,140000,140400,山西省,2017140400,338,13955,242.2070942,390.9537,2.5,37.9,61.19,6078161,4.378714851,8,1.2065545,390.9537,324.024899,地级市,37631.00735,0,37631.00735,5556,13,0,669,1920,7,0,233,3636,6,0,436,0.545454545,15581.45455,4866.727273,10714.72727,1,315,587,-0.152964536,0.548694838
2017,松原市,220000,220700,吉林省,2017220700,275,21089,130.3997345,391.32,-7.19,43.61,53.75,7057726,5.791580192,8,1.2065545,391.32,324.3284908,地级市,20179.3397,1,20179.3397,0,0,0,0,0,0,0,0,0,0,0,0,0.75,1830,1025.875,804.125,0,57,536,-0.332753696,0.583284408
2012,贺州市,450000,451100,广西壮族自治区,2012451100,226.4,11855,190.9742725,394.2144,9,46.56,31.77,1063891,1.574417498,3,1.105951683,394.2144,356.4481216,地级市,1041.899509,0,1041.899509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2,-0.624073847,0.845640693
2018,平凉市,620000,620800,甘肃省,2018620800,234,11170,209.4897046,395.1651,2.1,26.29,51.47,2081051,1.352310646,9,1.248780928,395.1651,316.4406912,地级市,9332.610001,1,9332.610001,371944,1867,1,181,224144,982,0,98,147800,885,1,83,0.75,35002.83333,19923.08333,15079.75,0,859,228,-0.022705462,0.629796061
2017,抚州市,360000,361000,江西省,2017361000,431,18799,229.2675142,396.652,8.7,46.5,41.95,5376602,2.716923025,8,1.2065545,396.652,328.7476861,地级市,13631.25892,0,13631.25892,0,0,0,0,0,0,0,0,0,0,0,0,0.545454545,29348.63636,22009.81818,7338.818182,0,142,827,-0.127274643,0.608741277
2012,雅安市,510000,511800,四川省,2012511800,156.5,15046,104.014356,398.0524,14,58.68,26.15,1319200,2.299798313,3,1.105951683,398.0524,359.918436,地级市,917.3925754,0,917.3925754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.65234614,0.862837619
2016,张掖市,620000,620700,甘肃省,2016620700,131,41924,31.24701841,399.9436,8,27.54,46.86,1609038,2.637450968,7,1.157558801,399.9436,345.5060768,地级市,6768.559079,1,6768.559079,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,18578,12968.83333,5609.166667,0,837,189,-0.05651788,0.662696304
2014,三亚市,460000,460200,海南省,2014460200,58.6,1919,305.3673788,402.2558,5.5,21.27,65.01,1414511,6.013377291,5,1.141527151,402.2558,352.3839093,地级市,14852.17838,1,14852.17838,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,1,29,108,-0.577591874,0.610533122
2018,中卫市,640000,640500,宁夏回族自治区,2018640500,122,17448,69.9220541,402.9947,6,43.52,42.16,742255,2.645167917,9,1.248780928,402.9947,322.7104859,地级市,12231.76001,1,12231.76001,0,0,0,0,0,0,0,0,0,0,0,0,0.8,981.4,551.8,429.6,1,86,285,-0.449475825,0.613778559
2011,广元市,510000,510800,四川省,2011510800,311.3,16319,190.7592377,403.5362,15.6,44.65,34.59,1667253,1.199431339,2,1.080756826,403.5362,373.382976,地级市,1891.38214,0,1891.38214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.65234614,0.784964226
2017,承德市,130000,130800,河北省,2017130800,380,39490,96.22689288,404.5897,7.22,45.97,53.03,6033630,5.588775034,8,1.2065545,404.5897,335.326502,地级市,20692.11362,1,20692.11362,6680,634,0,231,4217,357,0,110,2463,277,0,121,0.363636364,70153.81818,46470,23683.81818,0,67,1134,-0.007889903,0.585167301
2015,吴忠市,640000,640300,宁夏回族自治区,2015640300,140.41,16758,83.78684807,404.8073,7.4,56.06,30.57,953101,2.525671111,6,1.141493649,404.8073,354.6294807,地级市,14931.34731,0,14931.34731,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,1,21,112,-0.580189837,0.61085634
2014,武威市,620000,620600,甘肃省,2014620600,188.9,33238,56.83254107,405.9679,9.1,42.59,34.09,1316600,1.88266692,5,1.141527151,405.9679,355.6357811,地级市,9181.727001,0,9181.727001,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,469,45,424,0,333,78,-0.413799337,0.643717923
2011,安康市,610000,610900,陕西省,2011610900,305.1,23536,129.6312033,407.17,15.5,44.98,37.34,1293215,1.234825465,2,1.080756826,407.17,376.7452494,地级市,2509.2752,0,2509.2752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,-0.645945815,0.757761785
2018,张掖市,620000,620700,甘肃省,2018620700,131,38592,33.94485904,407.7067,5.81,22.27,55.87,1760465,2.492242487,9,1.248780928,407.7067,326.4837658,地级市,8337.620006,1,8337.620006,0,0,0,0,0,0,0,0,0,0,0,0,0.75,35002.83333,19923.08333,15079.75,0,782,113,-0.129581675,0.641120786
2016,阜新市,210000,210900,辽宁省,2016210900,189,10355,182.5205215,407.8179,-12.3,27.17,49.19,2821339,1.864066573,7,1.157558801,407.8179,352.3085822,地级市,8594.075982,0,8594.075982,0,0,0,0,0,0,0,0,0,0,0,0,0.5,61743.92857,40251.35714,21492.57143,1,147,240,-0.437400089,0.647380344
2012,石嘴山市,640000,640200,宁夏回族自治区,2012640200,74.2,5310,139.7363465,409.9688,12.1,64.63,29.92,771139,4.995865614,3,1.105951683,409.9688,370.6932286,地级市,14502.41198,0,14502.41198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,-0.635786226,0.61733787
2019,辽源市,220000,220400,吉林省,2019220400,117,5140,227.6264591,410,2,29.41,60.88,2454126,2.77050728,10,1.264849051,410,324.1493518,地级市,8749.394986,1,8749.394986,3647,6,0,46,983,3,0,16,2664,3,0,30,0.875,10456.25,4163.125,6293.125,0,122,447,-0.341780117,0.636925204
2014,张家界市,430000,430800,湖南省,2014430800,172.1,9516,180.8532997,410.0187,10.7,24.31,64.09,1572559,2.087067756,5,1.141527151,410.0187,359.1843607,地级市,2891.672937,0,2891.672937,0,0,0,0,0,0,0,0,0,0,0,0,0.538461538,2075.076923,842.3846154,1232.692308,0,16,696,-0.271664472,0.738285839
2017,乌海市,150000,150300,内蒙古自治区,2017150300,44,1754,250.8551881,410.0777,5.3,57.7,41.07,1618385,7.724431617,8,1.2065545,410.0777,339.8749911,地级市,10580.74689,1,10580.74689,272117,1073,0,66,201062,768,0,48,71055,305,0,18,0.555555556,37118.22222,25806.11111,11312.11111,1,84,202,-0.494927592,0.628974765
2012,天水市,620000,620500,甘肃省,2012620500,375.7,14313,262.4886467,412.8747,13.2,39.38,41.64,1742527,0.993667126,3,1.105951683,412.8747,373.3207394,地级市,4220.299436,0,4220.299436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.65181278,0.709472712
2011,防城港市,450000,450600,广西壮族自治区,2011450600,91.4,6222,146.8981035,413.7721,15.25,52.6,33.44,611650,4.188774882,2,1.080756826,413.7721,382.8540242,地级市,2089.091346,0,2089.091346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,151,0,-0.563040891,0.778032029
2013,巴中市,510000,511900,四川省,2013511900,390.2,12293,317.4164158,415.9422,6.54,46.03,34.97,1802968,0.943440183,4,1.129877472,415.9422,368.1303595,地级市,4615.719722,1,4615.719722,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,73,0,-0.609172079,0.700282196
2019,定西市,620000,621100,甘肃省,2019621100,304,19609,155.0308532,416,6.2,15.93,65.42,1600443,1.081884871,10,1.264849051,416,328.8930008,地级市,11344.61004,1,11344.61004,12312,406,8,167,2811,158,7,81,9501,248,1,86,0.833333333,33446.41667,19032,14414.41667,0,988,247,0.063722275,0.620760852
2013,临沧市,530000,530900,云南省,2013530900,236.4,23620,100.084674,416.0951,17.88,42.22,26.45,1163017,1.557807462,4,1.129877472,416.0951,368.2656839,地级市,6683.482493,0,6683.482493,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,1,6,1,-0.648264227,0.670891337
2015,武威市,620000,620600,甘肃省,2015620600,190.04,33238,57.17552199,416.1872,8.7,36.65,39.37,1625758,1.918537083,6,1.141493649,416.1872,364.5987872,地级市,7763.617278,1,7763.617278,0,0,0,0,0,0,0,0,0,0,0,0,0.583333333,5894.083333,4053.333333,1840.75,0,654,168,-0.175949315,0.658553469
2012,池州市,340000,341700,安徽省,2012341700,161.9,8272,195.7205029,417.4466,12.3,48.92,36.19,1242873,2.331406085,3,1.105951683,417.4466,377.4546451,地级市,2734.298222,0,2734.298222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-0.648612617,0.749776063
2013,雅安市,510000,511800,四川省,2013511800,157,15046,104.3466702,417.9698,5,57.48,27.39,1463152,2.356209493,4,1.129877472,417.9698,369.9248904,地级市,5995.892034,1,5995.892034,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,1,16,6,-0.63968317,0.679781084
2017,梅州市,440000,441400,广东省,2017441400,550,15865,346.6750709,419.1338,5.87,42.88,44.5,6776300,3.581244784,8,1.2065545,419.1338,347.3807441,地级市,20153.1265,1,20153.1265,59624,683,0,99,24453,272,0,41,35171,411,0,58,0.857142857,186100.0952,112843.4286,73256.66667,0,39,338,-0.44900472,0.590288942
