year,province,iv_Freq_city_nonenvirContent,iv_Freq_city_envirContent,city,province_code,city_code,year_city,population,area,PopulationDensity,gdp,GDP_GrowthRate,Proportion_SecondaryIndustry,Proportion_ThirdIndustry,retailAssumption,gdp_percapita,X,deflator,gdp_nominal,gdp_real,city_type,sum,if_officialWechat,nightLight,clicksCount_city_allContent,likeCount_city_allContent,originalflag_city_allContent,Freq_city_allContent,clicksCount_city_gdpContent,likeCount_city_gdpContent,originalflag_city_gdpContent,Freq_city_gdpContent,Freq_city_nongdpContent,iv_if_officialWechat,iv_Freq_city_gdpContent,iv_Freq_city_nongdpContent,leader_change,clicksCount_city_envirContent,likeCount_city_envirContent,originalflag_city_envirContent,Freq_city_envirContent,satellites02,SatelliteSO2,OfficialSO2,ln_OfficialSO2,ln_SatelliteSo2,ManipulationSO2,ln_ManipulationSO2,Freq_city_nonenvirContent
2012,内蒙古自治区,0,0,巴彦淖尔市,150000,150800,2012150800,186.7,64413,28.98483225,813.33,10.3,58.87,22.54,1730299,3.939003076,3,1.105951683,813.33,735.4118742,地级市,10997.92764,0,10997.92764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054633431,165.1446991,71193,11.17315006,5.106822014,431.0946655,6.066327572,0
2012,内蒙古自治区,0,0,赤峰市,150000,150400,2012150400,461.2,90021,51.2324902,1569.354,13.6,55.37,29.5,4653329,3.076773074,3,1.105951683,1569.354,1419.007742,地级市,32578.12208,0,32578.12208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039532918,34.75107956,126137,11.74512386,3.548210621,3629.729004,8.196913719,0
2012,内蒙古自治区,0,0,通辽市,150000,150500,2012150500,319.8,59535,53.71630134,1691.85,13.1,63.16,23.09,3305308,4.783516127,3,1.105951683,1691.85,1529.768457,地级市,19844.7794,0,19844.7794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112792619,9.094673157,83055,11.32725811,2.207688808,9132.268555,9.119569778,0
2012,内蒙古自治区,0,0,鄂尔多斯市,150000,150600,2012150600,152.1,86752,17.532737,3656.8,13,60.52,37.01,5013886,21.73881368,3,1.105951683,3656.8,3306.473561,地级市,73981.6402,0,73981.6402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221602306,521.9439697,225666,12.32681084,6.257560253,432.3567505,6.06925106,0
2012,北京市,0,0,北京市,110000,110000,2012110000,1297.5,16411,790.6282372,17879.4,7.73,22.7,76.46,77028167,12.45975,3,1.105951683,17879.4,16166.5244,直辖市,361929.0192,0,361929.0192,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.493613899,96.07028198,59330,10.99087048,4.565080166,617.5687256,6.42579031,0
2012,吉林省,0,0,吉林市,220000,220200,2012220200,430.8,27126,158.8144216,2430.0668,11.5,49.69,40.32,9356366,5.100424974,3,1.105951683,2430.0668,2197.263079,地级市,33001.62695,0,33001.62695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142572135,0.112917103,81809,11.31214237,-2.181101322,724504.9375,13.49324417,0
2012,吉林省,0,0,四平市,220000,220300,2012220300,336.3,14080,238.8494318,1122.8017,12.4,45.75,28.97,3947946,3.018839614,3,1.105951683,1122.8017,1015.235762,地级市,13883.61535,0,13883.61535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236038893,79.26008606,45291,10.72086334,4.372734547,571.4225464,6.348128796,0
2012,吉林省,0,0,松原市,220000,220700,2012220700,289.8,21090,137.4110953,1605.4206,12.1,48.61,35.51,4530803,5.009037654,3,1.105951683,1605.4206,1451.619112,地级市,14401.61487,0,14401.61487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091254741,0.215510994,31667,10.36303043,-1.534743309,146939.1406,11.89777374,0
2012,吉林省,0,0,白城市,220000,220800,2012220800,200,25745,77.68498738,615.5007,12.2,47.28,34.75,2214530,2.782674458,3,1.105951683,615.5007,556.5348916,地级市,6582.748449,0,6582.748449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081298985,84.0641098,19632,9.884916306,4.43157959,233.5360413,5.453336239,0
2012,吉林省,0,0,白山市,220000,220600,2012220600,127.9,17485,73.14841293,643.0212,12.4,60.38,31.28,1902818,4.545886553,3,1.105951683,643.0212,581.4188901,地级市,4942.719699,0,4942.719699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099812619,12.95390797,22552,10.02357864,2.561397552,1740.941772,7.462181568,0
2012,吉林省,0,0,辽源市,220000,220400,2012220400,122,5140,237.3540856,605.1273,12.07,58.97,32.14,1472289,4.484879324,3,1.105951683,605.1273,547.1552775,地级市,6128.393856,0,6128.393856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219855174,0.449620605,13501,9.510519028,-0.799351156,30027.53906,10.30986977,0
2012,吉林省,0,0,通化市,220000,220500,2012220500,224.6,15608,143.9005638,881.1232,12.1,53,37.12,3393699,3.547241287,3,1.105951683,881.1232,796.710393,地级市,5464.868199,0,5464.868199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170659214,23.58239937,45389,10.72302532,3.160500526,1924.69812,7.562524319,0
2012,吉林省,0,0,长春市,220000,220100,2012220100,756.9,20604,367.3558532,4456.6446,12,51.43,41.46,17396426,5.323942338,3,1.105951683,4456.6446,4029.691955,副省级市,88956.11652,0,88956.11652,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.156064361,1.773769975,69046,11.14252853,0.573107183,38926.12891,10.56942081,0
2012,四川省,0,0,乐山市,510000,511100,2012511100,355.1,12723,279.100841,1037.75,14.4,62.05,26.03,3400831,2.642444752,3,1.105951683,1037.75,938.3321315,地级市,1636.790201,0,1636.790201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213872418,68.03755951,51907,10.85720921,4.220059872,762.9168701,6.637148857,0
2012,四川省,0,0,内江市,510000,511000,2012511000,426.6,5385,792.2005571,978.1812,13.6,62.37,20.93,2760586,2.073300759,3,1.105951683,978.1812,884.4701039,地级市,1960.52967,0,1960.52967,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.599872172,1.056156993,84414,11.34348869,0.054636844,79925.61719,11.28885174,0
2012,四川省,0,0,南充市,510000,511300,2012511300,759.6,12477,608.8001924,1180.3603,14.2,51.65,25.44,4558047,1.405055516,3,1.105951683,1180.3603,1067.28017,地级市,4993.319709,0,4993.319709,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.394402295,1.933284998,9230,9.130214691,0.659220636,4774.257324,8.470993996,0
2012,四川省,0,0,宜宾市,510000,511500,2012511500,546.6,13271,411.875518,1242.7582,14.06,62.28,23.08,4345833,2.055799974,3,1.105951683,1242.7582,1123.700266,地级市,1010.570082,0,1010.570082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.638426185,14.6639204,138162,11.83618259,2.685389996,9421.900391,9.150792122,0
2012,四川省,0,0,巴中市,510000,511900,2012511900,390,12293,317.2537216,390.4003,13.9,42.89,33.29,1574086,0.905126712,3,1.105951683,390.4003,352.9994176,地级市,1426.334562,0,1426.334562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206915602,208.0345001,1996,7.598900318,5.337703705,9.594562531,2.261196613,0
2012,四川省,0,0,广元市,510000,510800,2012510800,311.7,16311,191.098032,468.6575,13.78,47,33.41,1929854,1.359510654,3,1.105951683,468.6575,423.7594709,地级市,1939.748973,0,1939.748973,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.111825436,58.85678101,21111,9.957549095,4.075107098,358.6842346,5.882442474,0
2012,四川省,0,0,广安市,510000,511600,2012511600,468.5,6341,738.8424539,752.2228,14,52.2,29.19,2547702,1.451779781,3,1.105951683,752.2228,680.1588275,地级市,2202.450929,0,2202.450929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.651574969,0.329797387,56912,10.94926167,-1.109276772,172566.5625,12.05853844,0
2012,四川省,0,0,德阳市,510000,510600,2012510600,391.5,5910,662.4365482,1280.2046,13,60.17,24.67,4080002,2.956728606,3,1.105951683,1280.2046,1157.559249,地级市,6074.278004,0,6074.278004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280359387,152.6840973,19389,9.872461319,5.028370857,126.9876862,4.844089985,0
2012,四川省,0,0,成都市,510000,510100,2012510100,1173.3,12121,967.9894398,8138.9438,13,46.27,49.46,33176664,6.272242273,3,1.105951683,8138.9438,7359.221859,副省级市,66797.39554,0,66797.39554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251814872,139.178299,56730,10.94605827,4.93575573,407.6066589,6.010302544,0
2012,四川省,0,0,攀枝花市,510000,510400,2012510400,111.9,7401,151.1957844,740.0348,14,75.86,20.66,1921048,5.979789585,3,1.105951683,740.0348,669.1384546,地级市,12379.05371,0,12379.05371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167844653,0.582167625,111301,11.61999321,-0.54099685,191183.7656,12.16099072,0
2012,四川省,0,0,泸州市,510000,510500,2012510500,505.2,12236,412.8800262,1030.4538,14.8,60.56,25.51,3583787,1.844289227,3,1.105951683,1030.4538,931.7349174,地级市,1305.900017,0,1305.900017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.812989295,1.319295049,46571,10.74873352,0.277097553,35299.91406,10.47163582,0
2012,四川省,0,0,眉山市,510000,511400,2012511400,350.4,7140,490.7563025,775.2152,14.5,57.19,25.28,2478186,2.00042387,3,1.105951683,775.2152,700.9485242,地级市,826.5589786,0,826.5589786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278934956,66.50511169,27076,10.20640278,4.197278976,407.1265869,6.009124279,0
2012,四川省,0,0,绵阳市,510000,510700,2012510700,545.4,20248,269.3599368,1346.422,13.3,52.45,31.27,5795063,2.232183594,3,1.105951683,1346.422,1217.432932,地级市,7395.616061,0,7395.616061,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.137542412,225.3298035,35973,10.49052429,5.417565346,159.6459961,5.072958946,0
2012,四川省,0,0,自贡市,510000,510300,2012510300,328.5,4381,749.8288062,884.7971,13.92,59.82,27.82,3416729,2.435410436,3,1.105951683,884.7971,800.0323284,地级市,839.756202,0,839.756202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.614283323,1.332002997,31337,10.35255432,0.286683828,23526.22266,10.06587124,0
2012,四川省,0,0,资阳市,510000,512000,2012512000,505.9,7960,635.5527638,984.7194,14.3,55.7,22.36,2934817,1.759995919,3,1.105951683,984.7194,890.3819354,地级市,1529.181528,0,1529.181528,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.454339266,2.485176086,6423,8.767640114,0.910343528,2584.525146,7.857296944,0
2012,四川省,0,0,达州市,510000,511700,2012511700,695.6,16582,419.4910144,1135.4623,13.6,53.3,24.77,4296035,1.475968171,3,1.105951683,1135.4623,1026.68346,地级市,4095.164871,0,4095.164871,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.263564259,59.61098099,55375,10.92188358,4.087839603,928.9395752,6.834043503,0
2012,四川省,0,0,遂宁市,510000,510900,2012510900,376.1,5323,706.5564531,682.4097,13.9,52.64,25.33,2676157,1.640611321,3,1.105951683,682.4097,617.0339179,地级市,3625.381334,0,3625.381334,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.461533427,85.1157074,7859,8.969414711,4.444011688,92.33313751,4.525403023,0
2012,四川省,0,0,雅安市,510000,511800,2012511800,156.5,15046,104.014356,398.0524,14,58.68,26.15,1319200,2.299798313,3,1.105951683,398.0524,359.918436,地级市,917.3925754,0,917.3925754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078973554,49.00223923,4899,8.496786118,3.891865969,99.97502136,4.604920387,0
2012,天津市,0,0,天津市,120000,120000,2012120000,993.2,11760,844.5578231,12893.88,13.8,51.68,46.99,39214286,11.73845013,3,1.105951683,12893.88,11658.62867,直辖市,229200.2273,0,229200.2273,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.925276875,4.16158247,215481,12.2806282,1.425895452,51778.62109,10.85473251,0
2012,宁夏回族自治区,0,0,中卫市,640000,640500,2012640500,120,17441,68.8033943,250.5881,12.2,44.32,39.29,439923,1.888178479,3,1.105951683,250.5881,226.5814175,地级市,6348.753168,0,6348.753168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141718134,26.89330673,14627,9.590624809,3.291877508,543.8899536,6.298747063,0
2012,宁夏回族自治区,0,0,吴忠市,640000,640300,2012640300,141.6,16757,84.50199916,315.0281,13.8,54.28,30.83,684249,2.011638258,3,1.105951683,315.0281,284.8479774,地级市,20063.09579,0,20063.09579,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.202158988,2.053925991,65799,11.09436035,0.719753087,32035.7207,10.37460709,0
2012,宁夏回族自治区,0,0,固原市,640000,640400,2012640400,154.2,13047,118.1880892,158.4544,12,26.69,49.26,432549,0.929145602,3,1.105951683,158.4544,143.2742519,地级市,6020.127564,0,6020.127564,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.014353023,89.00904846,17911,9.793169975,4.48873806,201.2267303,5.304432392,0
2012,宁夏回族自治区,0,0,石嘴山市,640000,640200,2012640200,74.2,5310,139.7363465,409.9688,12.1,64.63,29.92,771139,4.995865614,3,1.105951683,409.9688,370.6932286,地级市,14502.41198,0,14502.41198,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.597592413,0.494795412,91060,11.41927433,-0.703610897,184035.6563,12.12288475,0
2012,宁夏回族自治区,0,0,银川市,640000,640100,2012640100,167.2,9025,185.2631579,1150.9344,12.5,53.79,41.79,3160226,6.224122675,3,1.105951683,1150.9344,1040.673311,地级市,64616.73261,0,64616.73261,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.628673196,0.513608575,105743,11.56876659,-0.666293859,205882.4688,12.23506069,0
2012,安徽省,0,0,亳州市,340000,341600,2012341600,612.6,8374,731.5500358,715.6572,11.9,40.36,34.33,3036885,1.056311234,3,1.105951683,715.6572,647.096262,地级市,7153.558572,0,7153.558572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.419984192,0.80317992,12436,9.428350449,-0.219176531,15483.45508,9.647527695,0
2012,安徽省,0,0,六安市,340000,341500,2012341500,710.3,17976,395.1379617,918.2,11,46.11,32.24,3826570,1.16885145,3,1.105951683,918.2,830.2351849,地级市,6919.463632,0,6919.463632,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.225714445,25.23175049,14085,9.552865982,3.228103161,558.2252197,6.324762344,0
2012,安徽省,0,0,合肥市,340000,340100,2012340100,710.5,11445,620.795107,4164.34,13.6,55.32,39.17,12936156,5.299634814,3,1.105951683,4164.34,3765.390536,地级市,37852.1141,0,37852.1141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264891446,18.22431946,45572,10.72704887,2.902756929,2500.614746,7.824291706,0
2012,安徽省,0,0,安庆市,340000,340800,2012340800,620.4,15318,405.0137094,1359.7027,11.5,55.85,29.72,4605585,1.981691365,3,1.105951683,1359.7027,1229.441323,地级市,5993.232906,0,5993.232906,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.132004797,5.159797192,17130,9.748586655,1.640897274,3319.897949,8.107688904,0
2012,安徽省,0,0,宣城市,340000,341800,2012341800,279.6,12453,224.524211,757.47,12.6,52.16,33.1,2658351,2.449582756,3,1.105951683,757.47,684.9033386,地级市,6648.331498,0,6648.331498,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.183037102,24.18922043,20346,9.920639992,3.185907125,841.1184692,6.734732628,0
2012,安徽省,0,0,宿州市,340000,341300,2012341300,651.7,9787,665.8833146,914.9528,12.5,41.42,32.64,2287770,1.269447708,3,1.105951683,914.9528,827.2990711,地级市,8295.827432,0,8295.827432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453214586,1.084998012,30002,10.30901909,0.081578158,27651.66406,10.22744083,0
2012,安徽省,0,0,池州市,340000,341700,2012341700,161.9,8272,195.7205029,417.4466,12.3,48.92,36.19,1242873,2.331406085,3,1.105951683,417.4466,377.4546451,地级市,2734.298222,0,2734.298222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177599475,0.33580479,16017,9.681406021,-1.091225266,47697.35547,10.77263165,0
2012,安徽省,0,0,淮北市,340000,340600,2012340600,218.3,2741,796.4246625,620.5393,13.22,66.13,25.58,1716704,2.570273875,3,1.105951683,620.5393,561.0907868,地级市,7616.927323,0,7616.927323,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.458629519,2.342653036,44859,10.71127987,0.851284087,19148.80273,9.859995842,0
2012,安徽省,0,0,淮南市,340000,340400,2012340400,243.8,2584,943.498452,781.751,12.7,64.09,28.16,2564708,2.899336282,3,1.105951683,781.751,706.8581856,地级市,9300.134747,0,9300.134747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334508061,0.255437791,67899,11.12577629,-1.364776373,265814.2188,12.4905529,0
2012,安徽省,0,0,滁州市,340000,341100,2012341100,452.1,13523,334.3193078,970.7413,13.08,52.29,27.85,2968132,1.941479665,3,1.105951683,970.7413,877.7429565,地级市,12917.65382,0,12917.65382,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.268998623,0.386336893,17702,9.781433105,-0.951045513,45820.11328,10.73247814,0
2012,安徽省,0,0,芜湖市,340000,340200,2012340200,383.4,5988,640.2805611,1873.6339,13.8,65.87,27.85,4901992,4.418719904,3,1.105951683,1873.6339,1694.137211,地级市,17498.2801,0,17498.2801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304200411,0.027633101,36789,10.51295376,-3.588740826,1331338.125,14.10169506,0
2012,安徽省,0,0,蚌埠市,340000,340300,2012340300,367.8,5952,617.9435484,890.2164,13.05,50,32.16,3715134,2.188505851,3,1.105951683,890.2164,804.932452,地级市,6956.417896,0,6956.417896,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.32231456,8.296702385,18700,9.836278915,2.115858078,2253.907471,7.720420837,0
2012,安徽省,0,0,铜陵市,340000,340700,2012340700,74.2,1200,618.3333333,621.3008,11,73.44,24.66,1372449,7.571150055,3,1.105951683,621.3008,561.7793341,地级市,3878.13574,0,3878.13574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330198586,58.7741127,37869,10.54188824,4.073701382,644.31427,6.468186378,0
2012,安徽省,0,0,阜阳市,340000,341200,2012341200,1039.8,9776,1063.625205,962.4981,11.69,41.3,32.79,4460442,0.836977752,3,1.105951683,962.4981,870.2894663,地级市,11361.22621,0,11361.22621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331229627,0.623348415,19201,9.862717628,-0.472649664,30802.99805,10.3353672,0
2012,安徽省,0,0,马鞍山市,340000,340500,2012340500,228.4,4049,564.0898987,1232,12,66.47,27.73,2629400,4.877288599,3,1.105951683,1232,1113.972716,地级市,11518.44892,0,11518.44892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36422351,0.0372977,67717,11.12309265,-3.288823605,1815581.125,14.41191578,0
2012,安徽省,0,0,黄山市,340000,341000,2012341000,147.3,9807,150.1988376,424.9452,11.6,46.25,42.33,1720788,2.608519138,3,1.105951683,424.9452,384.234869,地级市,2621.138055,0,2621.138055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040606726,0.177685097,3238,8.08271122,-1.727742434,18223.25,9.810453415,0
2012,山东省,0,0,东营市,370000,370500,2012370500,185.5,7950,233.3333333,3000.66,12.1,70.85,25.67,5229891,14.62637558,3,1.105951683,3000.66,2713.19267,地级市,37301.88802,0,37301.88802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.083491087,0.028832501,55457,10.92336369,-3.546252012,1923419.75,14.46961498,0
2012,山东省,0,0,临沂市,370000,371300,2012371300,1083.8,17191,630.4461637,3012.81,11.8,48.57,41.76,15718587,2.51354372,3,1.105951683,3012.81,2724.178684,地级市,28339.26255,0,28339.26255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.643537998,0.686517596,99439,11.50729942,-0.376123428,144845.5156,11.88342285,0
2012,山东省,0,0,威海市,370000,371000,2012371000,253.6,5797,437.4676557,2337.86,9.4,53.44,38.86,9538661,8.335527667,3,1.105951683,2337.86,2113.889816,地级市,30320.41974,0,30320.41974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.440608621,6.977900028,39702,10.5891571,1.94274807,5689.677246,8.646409035,0
2012,山东省,0,0,德州市,370000,371400,2012371400,577.5,10356,557.6477404,2230.56,12.1,54.19,34.86,8722921,3.492414377,3,1.105951683,2230.56,2016.869303,地级市,16018.70604,0,16018.70604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.209741235,0.575157821,84228,11.34128284,-0.553110778,146443.2813,11.89439392,0
2012,山东省,0,0,日照市,370000,371100,2012371100,288.1,5348,538.7060583,1352.57,11.8,53.53,37.77,4201238,4.245025842,3,1.105951683,1352.57,1222.991945,地级市,14560.85871,0,14560.85871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.551272452,1.183972955,56392,10.94008255,0.168875694,47629.46484,10.77120686,0
2012,山东省,0,0,枣庄市,370000,370400,2012370400,394.8,4563,865.2202498,1702.9205,10.7,58.21,33.98,5682365,3.900147893,3,1.105951683,1702.9205,1539.778388,地级市,12495.00074,0,12495.00074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.837348521,3.231551886,75264,11.2287569,1.172962427,23290.35742,10.05579472,0
2012,山东省,0,0,泰安市,370000,370900,2012370900,558.9,7762,720.0463798,2547.01,10.69,50.67,40.18,9283393,4.120599321,3,1.105951683,2547.01,2303.00296,地级市,14860.92117,0,14860.92117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.967908323,3.028706074,70980,11.17015362,1.108135462,23435.75,10.06201744,0
2012,山东省,0,0,济南市,370000,370100,2012370100,609.2,8177,745.0165097,4803.6762,9.5,40.35,54.39,24202475,7.129805407,3,1.105951683,4803.6762,4343.477454,副省级市,80704.71384,0,80704.71384,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.306179404,2.219938993,103187,11.54429817,0.797479689,46481.90625,10.74681854,0
2012,山东省,0,0,济宁市,370000,370800,2012370800,847.1,11423,741.5740173,3189.37,11,52.47,35.87,14814465,3.404348949,3,1.105951683,3189.37,2883.823994,地级市,28548.64807,0,28548.64807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.884048522,11.11194038,131236,11.78475285,2.408020258,11810.3584,9.376731873,0
2012,山东省,0,0,淄博市,370000,370300,2012370300,423.7,5965,710.3101425,3557.21,10.5,59.07,37.45,13636386,7.591277837,3,1.105951683,3557.21,3216.42442,地级市,32944.48448,0,32944.48448,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.399770498,2.387780905,219273,12.29807281,0.870364428,91831.28906,11.42770863,0
2012,山东省,0,0,滨州市,370000,371600,2012371600,380.9,9600,396.7708333,1987.7262,10.76,52.6,37.86,5814599,4.718559498,3,1.105951683,1987.7262,1797.299313,地级市,25417.15992,0,25417.15992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222798705,1.897403955,79872,11.28818035,0.640486598,42095.41016,10.64769363,0
2012,山东省,0,0,潍坊市,370000,370700,2012370700,878.9,16143,544.4465093,4012.43,10.6,53.99,36.28,16135629,4.127925499,3,1.105951683,4012.43,3628.033721,地级市,44719.34336,0,44719.34336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923346639,0.0396199,126921,11.75131989,-3.228423834,3203466,14.97974396,0
2012,山东省,0,0,烟台市,370000,370600,2012370600,650.3,13746,473.0830787,5281.38,10.31,56.52,36.33,19013507,7.343405469,3,1.105951683,5281.38,4775.416577,地级市,51255.65439,0,51255.65439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628249645,5.393413067,86655,11.36968994,1.685178399,16066.82031,9.684511185,0
2012,山东省,0,0,聊城市,370000,371500,2012371500,594.5,8703,683.0977824,2146.75,12.7,55.26,32.73,7243432,3.265077234,3,1.105951683,2146.75,1941.088416,地级市,11623.7473,0,11623.7473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.401160836,0.999912083,79316,11.28119469,-8.79E-05,79322.97656,11.28128338,0
2012,山东省,0,0,菏泽市,370000,371700,2012371700,957.3,12239,782.1717461,1787.3557,13.02,54.51,32.01,9040687,1.688211199,3,1.105951683,1787.3557,1616.124581,地级市,17797.9079,0,17797.9079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.843006194,4.802073002,77095,11.25279331,1.569047689,16054.52441,9.683746338,0
2012,山东省,0,0,青岛市,370000,370200,2012370200,769.6,11282,682.1485552,7302.11,10.6,46.59,48.96,26356180,8.579207225,3,1.105951683,7302.11,6602.55788,副省级市,92519.37848,0,92519.37848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585333049,0.393402815,72562,11.19219685,-0.932921231,184447.0781,12.12511826,0
2012,山西省,0,0,临汾市,140000,141000,2012141000,425.2,20275,209.7163995,1221.0801,10.1,62.14,31.22,4182209,2.596657943,3,1.105951683,1221.0801,1104.098957,地级市,15376.1115,0,15376.1115,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.41554302,32.30160141,92469,11.43462849,3.47511673,2862.675293,7.959511757,0
2012,山西省,0,0,吕梁市,140000,141100,2012141100,393.7,21239,185.3665427,1230.4159,10.8,73.23,22.3,4909282,2.825858204,3,1.105951683,1230.4159,1112.540375,地级市,30927.02413,0,30927.02413,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.364135325,73.9015274,14328,9.569971085,4.302733421,193.8796234,5.267237663,0
2012,山西省,0,0,大同市,140000,140200,2012140200,319.4,14127,226.0918808,931.3878,10,50.7,43.96,4136539,2.636692472,3,1.105951683,931.3878,842.1595756,地级市,47584.31006,0,47584.31006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251520425,3.287169933,135097,11.81374836,1.190026999,41098.26953,10.62372112,0
2012,山西省,0,0,太原市,140000,140100,2012140100,365.8,6977,524.2941092,2311.4326,10.5,44.8,53.64,11295107,5.713488784,3,1.105951683,2311.4326,2089.994197,地级市,66988.81311,0,66988.81311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.629271448,3.230938911,101780,11.53056908,1.172772765,31501.67969,10.35779572,0
2012,山西省,0,0,忻州市,140000,140900,2012140900,310,25117,123.4223832,620.9439,11.5,51.61,39.17,2154876,1.811150405,3,1.105951683,620.9439,561.4566256,地级市,19031.45482,0,19031.45482,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.269943088,34.93973923,65524,11.09017181,3.553624868,1875.34314,7.536546707,0
2012,山西省,0,0,晋中市,140000,140700,2012140700,325,16392,198.2674475,986.5596,10.2,54.58,36.93,3773239,2.744756436,3,1.105951683,986.5596,892.0458418,地级市,24817.05041,0,24817.05041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.749511063,1.602720976,111377,11.62067604,0.471702784,69492.44531,11.14897346,0
